customer_id,customer_name,age,gender,state,customer_segment,join_date,annual_income
4605,Customer 4605,23,Other,Texas,Mass Affluent,2024-04-16,42914.5
4606,Customer 4606,36,Other,Ohio,Mass Affluent,2025-02-26,110264.02
4607,Customer 4607,59,Female,Illinois,Mass Affluent,2021-02-17,181483.1
4608,Customer 4608,50,Female,Michigan,Entry,2025-04-21,183145.04
4609,Customer 4609,35,Male,Michigan,Mass Affluent,2023-01-21,243218.68
4610,Customer 4610,24,Other,North Carolina,Entry,2021-03-27,39459.54
4611,Customer 4611,50,Female,Virginia,Standard,2025-11-03,175548.97
4612,Customer 4612,72,Female,Michigan,Mass Affluent,2022-06-12,39645.84
4613,Customer 4613,68,Other,Michigan,Standard,2022-08-09,182566.87
4614,Customer 4614,35,Other,Texas,High Value,2022-11-06,152636.35
4615,Customer 4615,56,Male,North Carolina,Entry,2024-07-15,106529.37
4616,Customer 4616,54,Male,Florida,Standard,2022-12-19,197659.59
4617,Customer 4617,46,Male,California,Standard,2023-03-27,62869.77
4618,Customer 4618,60,Female,Ohio,Standard,2023-10-08,183870.5
4619,Customer 4619,21,Male,Georgia,High Value,2023-02-18,208389.22
4620,Customer 4620,29,Female,North Carolina,Entry,2025-09-18,36706.34
4621,Customer 4621,39,Female,California,Entry,2021-01-22,228395.48
4622,Customer 4622,22,Male,New York,Standard,2023-04-12,205950.94
4623,Customer 4623,44,Other,Illinois,High Value,2021-05-09,45621.38
4624,Customer 4624,64,Male,Texas,Entry,2022-02-12,80687.88
4625,Customer 4625,61,Male,Georgia,Entry,2025-01-26,207971.93
4626,Customer 4626,48,Male,Illinois,Entry,2022-10-10,155857.95
4627,Customer 4627,29,Male,Florida,Standard,2023-02-04,46511.73
4628,Customer 4628,58,Female,Florida,Entry,2022-05-18,154776.88
4629,Customer 4629,66,Female,Florida,Standard,2021-04-26,77034.71
4630,Customer 4630,72,Female,Virginia,High Value,2024-10-24,100249.94
4631,Customer 4631,28,Other,Texas,Entry,2023-08-01,125639.99
4632,Customer 4632,40,Other,Georgia,Mass Affluent,2025-03-03,124530.74
4633,Customer 4633,28,Other,New York,Mass Affluent,2023-03-07,223843.5
4634,Customer 4634,59,Female,Florida,Entry,2025-01-01,117117.38
4635,Customer 4635,44,Other,Virginia,High Value,2021-01-15,199839.28
4636,Customer 4636,68,Other,Virginia,Entry,2022-05-13,206283.55
4637,Customer 4637,55,Female,New York,High Value,2021-07-01,207256.35
4638,Customer 4638,57,Male,California,High Value,2021-07-25,162763.4
4639,Customer 4639,52,Male,New York,Mass Affluent,2023-06-05,217067.95
4640,Customer 4640,65,Other,Michigan,Entry,2021-10-22,76794.31
4641,Customer 4641,29,Male,Michigan,Entry,2024-10-29,93601.08
4642,Customer 4642,32,Other,California,Standard,2021-03-23,82816.07
4643,Customer 4643,73,Female,Virginia,Entry,2021-12-02,165808.53
4644,Customer 4644,62,Male,Florida,Mass Affluent,2024-04-30,126645.13
4645,Customer 4645,60,Other,California,Mass Affluent,2022-04-30,188604.61
4646,Customer 4646,42,Other,California,High Value,2025-11-12,60065.35
4647,Customer 4647,32,Male,Michigan,High Value,2024-11-05,85299.68
4648,Customer 4648,25,Female,Michigan,Mass Affluent,2021-01-01,80149.7
4649,Customer 4649,32,Other,Florida,Standard,2025-06-24,60426.02
4650,Customer 4650,52,Other,Texas,Mass Affluent,2022-09-01,225680.76
4651,Customer 4651,72,Other,Virginia,Standard,2021-01-19,210373.22
4652,Customer 4652,26,Female,Florida,Standard,2025-11-01,57904.3
4653,Customer 4653,24,Female,Illinois,Entry,2023-03-08,155046.68
4654,Customer 4654,60,Male,New York,Mass Affluent,2024-06-01,57349.76
4655,Customer 4655,66,Female,Florida,Mass Affluent,2021-01-08,76957.7
4656,Customer 4656,32,Female,California,Mass Affluent,2021-11-13,138407.89
4657,Customer 4657,50,Male,New York,High Value,2023-08-16,121116.84
4658,Customer 4658,53,Other,Ohio,Entry,2025-01-26,118398.0
4659,Customer 4659,67,Female,Ohio,Entry,2022-09-04,30758.78
4660,Customer 4660,44,Male,New York,Entry,2024-02-18,205465.5
4661,Customer 4661,60,Female,California,Standard,2022-11-18,59759.85
4662,Customer 4662,26,Other,Ohio,Entry,2022-08-13,204038.79
4663,Customer 4663,67,Male,California,Entry,2022-09-02,89454.7
4664,Customer 4664,62,Female,Virginia,Standard,2024-10-15,141394.7
4665,Customer 4665,50,Female,California,Standard,2023-05-27,155218.42
4666,Customer 4666,74,Female,California,High Value,2021-01-05,215409.32
4667,Customer 4667,66,Female,New York,Standard,2022-05-17,169544.4
4668,Customer 4668,72,Female,Florida,Entry,2025-06-14,190364.27
4669,Customer 4669,57,Female,Florida,Standard,2022-08-03,160902.77
4670,Customer 4670,58,Male,Texas,Mass Affluent,2024-08-15,245806.84
4671,Customer 4671,70,Other,Virginia,Standard,2024-12-02,215264.98
4672,Customer 4672,71,Male,Florida,Entry,2024-05-10,37563.97
4673,Customer 4673,60,Female,Illinois,High Value,2025-02-24,220690.59
4674,Customer 4674,65,Other,New York,Mass Affluent,2024-05-08,211180.13
4675,Customer 4675,48,Female,New York,Mass Affluent,2025-05-07,58993.38
4676,Customer 4676,58,Female,Georgia,High Value,2022-04-01,58767.7
4677,Customer 4677,66,Other,Michigan,High Value,2021-11-18,175317.24
4678,Customer 4678,42,Other,Florida,Standard,2021-08-02,80155.26
4679,Customer 4679,21,Other,Texas,Mass Affluent,2021-02-03,180712.32
4680,Customer 4680,68,Other,California,Mass Affluent,2023-06-14,230116.2
4681,Customer 4681,58,Other,Florida,Entry,2025-07-31,96037.67
4682,Customer 4682,61,Male,Illinois,Entry,2025-08-21,187329.14
4683,Customer 4683,53,Other,Virginia,High Value,2025-03-09,216393.84
4684,Customer 4684,53,Other,California,Mass Affluent,2025-05-05,75106.5
4685,Customer 4685,62,Other,Virginia,High Value,2023-12-13,102562.11
4686,Customer 4686,75,Female,Texas,Entry,2024-01-25,144874.44
4687,Customer 4687,65,Male,New York,Standard,2023-02-27,156617.6
4688,Customer 4688,46,Female,Virginia,Standard,2023-01-28,116111.3
4689,Customer 4689,64,Female,North Carolina,Entry,2025-03-23,181073.68
4690,Customer 4690,38,Other,Georgia,Mass Affluent,2024-06-30,224390.69
4691,Customer 4691,36,Male,Michigan,Entry,2024-01-15,63916.36
4692,Customer 4692,72,Male,Ohio,High Value,2023-03-20,156264.62
4693,Customer 4693,47,Male,Georgia,Entry,2021-10-16,59129.86
4694,Customer 4694,47,Female,Illinois,Standard,2021-07-22,191140.08
4695,Customer 4695,53,Female,Florida,Standard,2024-11-02,139837.69
4696,Customer 4696,46,Female,Illinois,Standard,2023-12-07,225462.85
4697,Customer 4697,27,Male,Florida,Entry,2022-12-23,124809.75
4698,Customer 4698,21,Male,Georgia,Entry,2021-01-12,104267.27
4699,Customer 4699,72,Female,North Carolina,Mass Affluent,2025-05-31,94057.43
4700,Customer 4700,43,Male,Georgia,Entry,2021-04-28,107638.05
4701,Customer 4701,27,Male,California,Standard,2022-10-28,219546.47
4702,Customer 4702,25,Other,Michigan,Entry,2022-06-17,235249.74
4703,Customer 4703,30,Male,New York,Entry,2021-01-11,230672.86
4704,Customer 4704,22,Other,New York,Standard,2023-05-23,210528.09
4705,Customer 4705,23,Other,Texas,Entry,2025-11-12,34373.57
4706,Customer 4706,47,Male,Ohio,Standard,2022-05-18,208175.87
4707,Customer 4707,30,Male,North Carolina,Entry,2022-07-03,43367.89
4708,Customer 4708,72,Other,Illinois,High Value,2021-04-03,148922.62
4709,Customer 4709,55,Male,Ohio,Standard,2025-02-16,194275.67
4710,Customer 4710,38,Other,Michigan,High Value,2022-03-12,158453.99
4711,Customer 4711,61,Male,Michigan,Entry,2023-06-07,161202.86
4712,Customer 4712,75,Other,Virginia,Mass Affluent,2025-11-13,214953.92
4713,Customer 4713,30,Other,Florida,High Value,2022-11-21,76143.88
4714,Customer 4714,60,Female,North Carolina,High Value,2023-03-09,95741.3
4715,Customer 4715,50,Male,Illinois,Entry,2021-03-28,195394.26
4716,Customer 4716,40,Other,Ohio,Standard,2023-10-05,139618.38
4717,Customer 4717,35,Other,Florida,High Value,2024-08-01,225419.65
4718,Customer 4718,74,Other,North Carolina,High Value,2024-04-12,60878.28
4719,Customer 4719,21,Male,Michigan,Standard,2023-06-05,89458.27
4720,Customer 4720,72,Male,New York,High Value,2024-08-25,107830.33
4721,Customer 4721,59,Male,Illinois,Standard,2023-12-23,164315.32
4722,Customer 4722,22,Female,New York,Standard,2025-11-19,63784.27
4723,Customer 4723,27,Other,Virginia,Entry,2022-04-11,133656.3
4724,Customer 4724,48,Female,Illinois,Standard,2023-12-27,240246.85
4725,Customer 4725,63,Female,Texas,Entry,2021-08-21,192319.1
4726,Customer 4726,54,Other,California,Mass Affluent,2024-11-07,30812.58
4727,Customer 4727,69,Other,California,Standard,2023-12-06,203075.73
4728,Customer 4728,46,Other,North Carolina,Standard,2023-12-01,53324.66
4729,Customer 4729,31,Male,New York,Mass Affluent,2023-05-11,243636.29
4730,Customer 4730,22,Other,Illinois,Entry,2023-05-30,187614.93
4731,Customer 4731,38,Male,Virginia,Entry,2025-03-30,214501.6
4732,Customer 4732,54,Male,Texas,Entry,2022-08-23,72343.36
4733,Customer 4733,45,Female,California,Mass Affluent,2021-01-06,174584.71
4734,Customer 4734,64,Male,Illinois,High Value,2024-08-08,245979.72
4735,Customer 4735,72,Male,Virginia,Mass Affluent,2023-12-21,94878.23
4736,Customer 4736,45,Female,Illinois,Standard,2021-10-28,121150.28
4737,Customer 4737,58,Male,Georgia,Mass Affluent,2024-01-29,81824.64
4738,Customer 4738,67,Male,New York,Entry,2023-08-01,56190.37
4739,Customer 4739,53,Other,Ohio,Mass Affluent,2024-07-03,224458.76
4740,Customer 4740,51,Other,Michigan,High Value,2022-04-12,37900.54
4741,Customer 4741,71,Female,Illinois,Standard,2025-07-23,222042.64
4742,Customer 4742,55,Other,Virginia,High Value,2025-01-03,177641.74
4743,Customer 4743,38,Female,Virginia,Standard,2024-02-05,184718.73
4744,Customer 4744,61,Female,Georgia,Entry,2021-05-25,99071.24
4745,Customer 4745,58,Other,Texas,High Value,2022-02-19,215458.44
4746,Customer 4746,34,Female,North Carolina,High Value,2025-03-14,107603.32
4747,Customer 4747,41,Female,Michigan,High Value,2021-05-13,152721.8
4748,Customer 4748,44,Other,Michigan,Entry,2022-09-12,66882.62
4749,Customer 4749,56,Male,North Carolina,Standard,2025-08-21,151108.69
4750,Customer 4750,47,Male,North Carolina,High Value,2023-06-27,219473.8
4751,Customer 4751,64,Female,Georgia,High Value,2021-02-04,63206.29
4752,Customer 4752,46,Other,Texas,Mass Affluent,2024-04-30,55193.58
4753,Customer 4753,71,Other,Michigan,High Value,2024-07-17,169047.66
4754,Customer 4754,68,Male,North Carolina,High Value,2022-11-15,64030.99
4755,Customer 4755,62,Other,North Carolina,Entry,2024-03-07,216413.6
4756,Customer 4756,69,Male,North Carolina,Mass Affluent,2025-05-25,209405.46
4757,Customer 4757,62,Female,Ohio,Entry,2021-02-24,115365.27
4758,Customer 4758,75,Other,Ohio,High Value,2025-04-07,40356.57
4759,Customer 4759,29,Male,Virginia,Mass Affluent,2024-04-15,159685.53
4760,Customer 4760,45,Other,Michigan,Mass Affluent,2021-10-22,79258.81
4761,Customer 4761,53,Other,Georgia,Standard,2024-12-17,163643.83
4762,Customer 4762,23,Male,Illinois,High Value,2023-07-20,122559.09
4763,Customer 4763,50,Other,Michigan,Entry,2022-11-03,219695.48
4764,Customer 4764,67,Male,New York,Standard,2025-05-23,107948.91
4765,Customer 4765,21,Female,Virginia,Mass Affluent,2023-07-03,192741.72
4766,Customer 4766,31,Other,New York,High Value,2025-04-18,101039.01
4767,Customer 4767,61,Male,Illinois,Entry,2022-11-28,178746.21
4768,Customer 4768,43,Male,Texas,Entry,2021-03-09,165930.81
4769,Customer 4769,68,Male,North Carolina,Standard,2024-10-15,186399.84
4770,Customer 4770,37,Male,Florida,Standard,2022-07-28,246008.23
4771,Customer 4771,34,Male,Texas,Standard,2024-01-06,44056.11
4772,Customer 4772,24,Other,Texas,Mass Affluent,2023-09-17,235965.98
4773,Customer 4773,71,Female,Ohio,Mass Affluent,2024-08-20,118131.2
4774,Customer 4774,28,Female,Georgia,High Value,2023-06-29,193604.01
4775,Customer 4775,61,Female,Virginia,Entry,2024-04-08,148299.91
4776,Customer 4776,30,Male,Florida,Standard,2025-11-25,108575.31
4777,Customer 4777,39,Female,Georgia,Entry,2023-11-16,156391.1
4778,Customer 4778,22,Male,Georgia,Entry,2022-08-24,239831.35
4779,Customer 4779,22,Male,Georgia,Mass Affluent,2025-07-26,236278.98
4780,Customer 4780,41,Female,New York,Entry,2024-06-09,141327.02
4781,Customer 4781,28,Female,Michigan,Entry,2022-03-03,110531.33
4782,Customer 4782,31,Other,California,Entry,2024-12-17,81374.71
4783,Customer 4783,46,Other,New York,High Value,2023-11-09,60075.13
4784,Customer 4784,26,Female,North Carolina,Standard,2025-08-27,232788.66
4785,Customer 4785,40,Other,California,Mass Affluent,2024-09-17,79860.61
4786,Customer 4786,26,Female,Illinois,High Value,2022-09-07,150997.85
4787,Customer 4787,68,Female,North Carolina,Mass Affluent,2024-07-07,158277.15
4788,Customer 4788,45,Male,Virginia,Mass Affluent,2025-06-21,95976.04
4789,Customer 4789,45,Female,Florida,Entry,2025-06-16,68870.92
4790,Customer 4790,43,Other,Michigan,Standard,2021-09-08,149849.26
4791,Customer 4791,26,Other,Virginia,Standard,2024-08-24,192959.21
4792,Customer 4792,28,Female,Texas,Entry,2024-06-02,30646.23
4793,Customer 4793,31,Male,Texas,High Value,2021-01-27,118987.69
4794,Customer 4794,25,Other,Florida,High Value,2024-02-05,80143.85
4795,Customer 4795,40,Female,Virginia,Entry,2025-04-13,183791.11
4796,Customer 4796,66,Other,Florida,Mass Affluent,2021-04-30,182678.87
4797,Customer 4797,49,Female,Ohio,Mass Affluent,2025-07-19,160128.09
4798,Customer 4798,29,Other,Georgia,Standard,2025-01-12,176176.34
4799,Customer 4799,33,Male,California,Entry,2022-05-10,241583.5
4800,Customer 4800,43,Other,Ohio,Entry,2024-07-23,185557.64
4801,Customer 4801,28,Other,New York,Entry,2022-01-19,112964.55
4802,Customer 4802,28,Other,Georgia,Entry,2023-07-31,121049.85
4803,Customer 4803,21,Male,Illinois,Entry,2021-06-09,231359.53
4804,Customer 4804,32,Male,California,Mass Affluent,2022-07-24,59400.69
4805,Customer 4805,35,Female,Michigan,High Value,2024-12-02,45921.52
4806,Customer 4806,67,Female,Georgia,Mass Affluent,2022-03-04,226042.72
4807,Customer 4807,43,Other,Ohio,High Value,2023-09-27,134357.66
4808,Customer 4808,60,Male,Illinois,Mass Affluent,2023-07-16,169846.23
4809,Customer 4809,73,Female,Texas,Standard,2022-07-20,94628.45
4810,Customer 4810,31,Male,New York,Standard,2024-06-17,43786.76
4811,Customer 4811,75,Female,Illinois,Entry,2022-09-15,223970.06
4812,Customer 4812,72,Female,Ohio,High Value,2021-10-14,150908.8
4813,Customer 4813,52,Male,Georgia,Mass Affluent,2022-05-20,44626.56
4814,Customer 4814,71,Female,Georgia,Standard,2024-04-12,108323.31
4815,Customer 4815,31,Other,California,Entry,2025-04-02,180768.0
4816,Customer 4816,75,Female,Texas,Standard,2023-02-09,163728.31
4817,Customer 4817,34,Other,Illinois,High Value,2021-02-23,244016.6
4818,Customer 4818,72,Female,Illinois,High Value,2025-03-02,190293.62
4819,Customer 4819,74,Female,Florida,Standard,2022-03-03,222501.06
4820,Customer 4820,51,Male,California,Mass Affluent,2023-03-29,155985.84
4821,Customer 4821,51,Male,New York,High Value,2022-09-08,85592.01
4822,Customer 4822,38,Female,Texas,Standard,2023-01-10,181060.3
4823,Customer 4823,58,Male,California,Standard,2022-08-22,50414.9
4824,Customer 4824,65,Other,Virginia,Entry,2022-06-18,159721.99
4825,Customer 4825,34,Male,California,High Value,2022-10-11,93692.91
4826,Customer 4826,41,Female,New York,Entry,2024-04-09,139020.36
4827,Customer 4827,48,Male,North Carolina,Mass Affluent,2023-06-11,41388.86
4828,Customer 4828,72,Female,North Carolina,High Value,2023-12-19,43150.4
4829,Customer 4829,65,Other,Virginia,Mass Affluent,2025-01-20,48870.3
4830,Customer 4830,58,Male,Illinois,High Value,2022-02-27,236430.12
4831,Customer 4831,35,Female,Virginia,Entry,2022-05-28,67582.65
4832,Customer 4832,72,Male,Virginia,High Value,2021-08-01,150734.38
4833,Customer 4833,23,Other,Georgia,Standard,2021-07-19,123113.83
4834,Customer 4834,42,Female,Ohio,Entry,2021-09-21,171309.26
4835,Customer 4835,74,Male,California,Entry,2024-08-27,210832.99
4836,Customer 4836,33,Male,Texas,Standard,2024-09-06,237254.45
4837,Customer 4837,66,Other,New York,High Value,2022-01-03,118933.76
4838,Customer 4838,32,Male,Ohio,Mass Affluent,2021-04-19,240966.28
4839,Customer 4839,42,Other,Illinois,High Value,2023-06-04,178561.63
4840,Customer 4840,29,Male,Florida,High Value,2025-08-29,51084.28
4841,Customer 4841,30,Male,Georgia,Entry,2025-06-03,135687.92
4842,Customer 4842,41,Male,Florida,Standard,2021-07-31,192477.78
4843,Customer 4843,30,Male,Texas,Entry,2024-03-05,123371.28
4844,Customer 4844,34,Other,North Carolina,Mass Affluent,2022-05-27,58319.5
4845,Customer 4845,29,Female,Ohio,High Value,2025-10-13,248067.04
4846,Customer 4846,58,Male,California,Mass Affluent,2022-04-21,40382.14
4847,Customer 4847,29,Other,Ohio,High Value,2023-02-13,241393.66
4848,Customer 4848,60,Male,Texas,High Value,2025-02-22,196796.23
4849,Customer 4849,55,Female,New York,Mass Affluent,2022-06-09,156692.74
4850,Customer 4850,35,Other,California,Standard,2022-01-30,69937.8
4851,Customer 4851,28,Male,California,Mass Affluent,2023-02-15,191246.23
4852,Customer 4852,42,Female,Florida,Standard,2022-06-05,57772.89
4853,Customer 4853,32,Other,Georgia,Standard,2022-09-16,199953.32
4854,Customer 4854,60,Female,Georgia,High Value,2022-09-03,68117.78
4855,Customer 4855,53,Female,Georgia,Mass Affluent,2024-04-10,88876.99
4856,Customer 4856,24,Other,Michigan,Standard,2025-03-07,84453.79
4857,Customer 4857,50,Other,Virginia,Mass Affluent,2025-03-17,90880.14
4858,Customer 4858,56,Other,Illinois,Mass Affluent,2024-03-19,166802.7
4859,Customer 4859,35,Female,Georgia,High Value,2025-08-28,103613.84
4860,Customer 4860,45,Female,Illinois,Standard,2021-12-30,153798.52
4861,Customer 4861,38,Female,Georgia,Mass Affluent,2021-05-16,111341.03
4862,Customer 4862,61,Other,Ohio,Entry,2022-05-20,121627.6
4863,Customer 4863,38,Female,Illinois,Mass Affluent,2021-08-04,84826.99
4864,Customer 4864,58,Other,Illinois,Mass Affluent,2025-10-05,93479.59
4865,Customer 4865,70,Female,Georgia,Entry,2023-06-24,188329.42
4866,Customer 4866,35,Female,New York,Entry,2024-09-27,58002.0
4867,Customer 4867,70,Other,North Carolina,Standard,2024-07-22,194546.29
4868,Customer 4868,39,Male,Georgia,Entry,2021-11-12,233231.37
4869,Customer 4869,40,Male,Illinois,Entry,2021-11-05,47995.17
4870,Customer 4870,50,Other,Georgia,Mass Affluent,2024-08-05,193888.27
4871,Customer 4871,35,Female,Florida,Mass Affluent,2024-01-26,236840.96
4872,Customer 4872,47,Other,Illinois,Entry,2022-08-10,84197.22
4873,Customer 4873,22,Female,Texas,Entry,2024-03-29,190760.39
4874,Customer 4874,39,Other,Virginia,Mass Affluent,2021-10-29,165500.45
4875,Customer 4875,69,Other,Texas,Entry,2025-03-21,51159.93
4876,Customer 4876,35,Other,North Carolina,High Value,2025-10-29,52331.34
4877,Customer 4877,53,Other,New York,Entry,2025-05-20,49444.59
4878,Customer 4878,22,Female,New York,Entry,2022-05-17,58775.72
4879,Customer 4879,51,Other,California,High Value,2021-05-01,237456.67
4880,Customer 4880,55,Other,Georgia,Entry,2022-07-15,240963.69
4881,Customer 4881,22,Other,California,Entry,2024-12-28,191021.41
4882,Customer 4882,34,Male,California,High Value,2024-03-21,245390.06
4883,Customer 4883,71,Male,Michigan,Standard,2023-03-27,202259.39
4884,Customer 4884,46,Male,Illinois,Standard,2023-06-25,214432.3
4885,Customer 4885,58,Other,California,Entry,2025-03-14,215338.56
4886,Customer 4886,43,Female,New York,Mass Affluent,2022-08-31,161526.54
4887,Customer 4887,29,Other,Michigan,Standard,2023-08-01,32496.6
4888,Customer 4888,73,Other,Florida,High Value,2023-03-21,248564.69
